year,month,day,hour,minute,second,latitude,longitude,depth,magnitude
2001,02,13,19,12,55,25.119,123.786,21.4,4.9
2001,02,05,08,37,22,24.24,120.94,11.6,4.2
2001,02,04,23,54,15,24.231,121.837,18.5,4.3
2001,01,28,06,43,56,24.311,123.473,50.3,3.9
2001,01,23,12,24,11,24.303,123.591,16.6,3.5
2001,01,22,23,27,19,24.454,122.118,41,4.9
2001,01,17,19,52,16,24.169,121.91,7.5,4.4
2001,01,11,09,09,11,24.093,120.959,27.1,4.3
2001,01,11,08,36,59,24.114,120.941,25.2,4.9
2001,01,02,21,05,49,23.633,123.051,35.5,4.5
2000,12,30,19,42,53,24.319,123.03,62.1,4.6
2000,12,30,09,43,25,21.78,122.882,13.3,4.5
2000,12,29,18,03,29,24.408,121.914,21.4,4.8
2000,12,28,09,01,26,23.412,122.064,9.2,4.7
2000,12,22,11,23,01,24.14,121.134,33,4.2
2000,12,12,20,32,55,24.071,122.431,36.9,5.4
2000,12,10,19,30,44,23.087,120.191,19,5
2000,12,10,10,08,39,23.13,120.211,17.1,4.4
2000,11,30,06,08,44,25.101,123.442,15.6,4.4
2000,11,30,05,50,08,25.006,123.457,6.6,4.2
2000,11,29,13,41,41,23.84,121.819,19.3,4.2
2000,11,29,11,00,33,23.861,121.772,29,4.8
2000,11,23,11,22,17,24.21,122.564,58.3,4
2000,11,22,07,11,00,25,123.1,5,4.1
2000,11,20,00,07,09,24.822,121.975,6.3,4.3
2000,11,08,18,36,21,23.266,124.187,15,5.7
2000,10,30,19,54,06,24.252,121.022,19.2,3.9
2000,10,29,23,33,43,22.98,123.181,34.7,4.3
2000,10,28,03,33,04,24.107,123.317,8.8,4.1
2000,10,24,07,11,57,23.848,121.609,22.6,4.5
2000,10,06,19,09,16,23.64,120.833,7.5,4
2000,10,06,19,04,49,23.65,120.823,9.7,4.5
2000,10,04,20,29,21,24.081,121.626,20.2,4.2
2000,10,01,07,44,06,24.834,123.427,21,4.5
2000,09,29,23,41,24,23.046,120.866,11.9,4.2
2000,09,29,19,48,40,23.147,121.05,8.5,4.1
2000,09,26,17,16,40,23.356,120.026,12.7,4.2
2000,09,25,06,33,08,21.894,121.572,11.6,4.4
2000,09,21,06,04,04,21.889,121.584,14.7,4.6
2000,09,21,04,49,14,23.319,120.945,4.9,4.2
2000,09,20,14,01,29,24.432,124.855,41.5,4.1
2000,09,20,13,24,18,24.74,121.789,89.2,4
2000,09,16,23,04,14,23.961,122.505,43.6,5
2000,09,16,22,53,50,23.084,120.888,5.5,4.1
2000,09,15,00,07,27,24.351,120.999,9.2,4.2
2000,09,12,05,09,12,24.372,122.264,22.7,4
2000,09,11,10,49,29,24.122,121.845,11.3,4.2
2000,09,10,08,54,47,24.104,121.571,40.2,5.8
2000,09,01,09,24,39,24.079,121.126,10,4.8
2000,08,26,05,36,32,24.459,120.981,4.9,4.3
2000,08,23,08,13,56,23.63,121.648,18.7,3.9
2000,08,23,00,49,17,23.625,121.591,43,5.3
2000,08,21,16,42,24,22.939,120.997,5.7,4.3
2000,08,20,19,02,13,24.23,121.74,8.1,4.2
2000,08,20,10,51,13,23.081,120.846,5.9,4.5
2000,08,20,10,48,14,23.069,120.849,8.7,4.8
2000,08,20,06,59,39,23.057,120.823,8,4.3
2000,08,19,22,18,37,24.089,124.889,59,4.1
2000,08,18,22,41,17,24.783,123.167,23,4
2000,08,12,12,22,30,23.331,120.945,6.7,4.2
2000,08,10,20,54,22,24.258,121.815,9.3,4.1
2000,08,07,03,11,08,23.339,120.949,3,4.2
2000,08,06,09,51,41,24.264,121.104,10.1,4.7
2000,08,05,02,32,28,24.337,122.499,54,4.3
2000,08,02,08,34,31,23.877,120.994,10.8,4.4
2000,07,28,20,28,08,23.412,120.928,1.6,5.6
2000,07,24,22,10,35,24.777,122.507,124.3,4.9
2000,07,19,04,46,33,24.081,121.851,10,4.7
2000,07,17,06,50,38,24.082,121.904,11.7,4.6
2000,07,16,03,21,43,20.292,122.14,18.1,6.4
2000,07,14,23,04,35,23.977,121.822,21,4.8
2000,07,14,09,40,50,23.95,121.877,8,4.5
2000,07,14,07,18,20,23.93,121.833,6,4.2
2000,07,14,02,59,01,23.96,121.67,78,4.3
2000,07,14,00,07,33,24.02,121.734,19.3,5.4
2000,07,13,22,01,10,23.946,121.829,8.5,4.8
2000,07,13,17,36,05,23.943,121.826,8.1,4.2
2000,07,13,02,08,32,23.694,121.361,4.8,4.1
2000,07,10,08,32,57,23.728,121.758,60.1,4.2
2000,07,10,06,23,12,24.494,122.025,25.3,4
2000,07,07,10,17,47,23.96,121.853,0.6,4.2
2000,07,06,08,58,05,23.315,120.885,5,4.1
2000,07,06,03,12,19,23.321,120.527,17.7,4.1
2000,07,04,22,19,44,20.274,122.254,34,5.6
2000,07,01,13,07,09,23.992,123.384,42,4
2000,06,28,11,35,00,24.633,122.463,101.8,4.5
2000,06,19,21,56,24,23.974,121.105,27,4.9
2000,06,19,07,32,52,24.014,121.069,42.1,4.3
2000,06,18,22,44,51,23.987,121.109,39.4,4.5
2000,06,17,07,50,42,24.834,121.924,10.8,4
2000,06,16,00,46,05,24.922,122.263,4.3,4.4
2000,06,11,20,11,20,23.895,121.058,27.9,4.2
2000,06,10,18,23,29,23.861,121.185,35.6,6.3
2000,06,06,01,49,38,24.525,122.005,23,4.3
2000,06,01,23,46,34,22.344,121.059,28.2,4.1
2000,05,18,15,18,58,24.204,121.007,14.9,5.2
2000,05,17,18,12,44,22.656,121.514,25.1,4.2
2000,05,17,03,25,47,24.212,121.046,0.9,5.4
2000,05,07,23,47,46,24.022,120.625,21,4.1
2000,05,07,16,18,09,22.513,120.38,42.6,4.4
2000,05,06,13,41,53,24.03,121.649,29,4.6
2000,04,29,07,46,55,24.221,121.227,7.5,3.9
2000,04,25,20,23,36,23.403,120.922,5.7,4.2
2000,04,19,14,04,19,24.287,121.002,19.3,4.5
2000,04,18,05,29,07,24.01,122.525,45.7,4.2
2000,04,14,01,36,38,24.311,122.506,67.7,4.3
2000,04,08,02,41,42,22.648,120.865,53,4.4
2000,04,02,11,02,51,23.893,121.021,34.9,3.9
2000,03,27,08,14,12,23.313,120.705,19.5,4.2
2000,03,24,14,13,16,24.381,122.214,63.3,4
2000,03,19,17,57,08,23.306,120.73,24.2,4.3
2000,03,19,08,50,47,24.775,122.416,15.4,4.5
2000,03,18,12,52,16,24.113,121.003,16.5,3.9
2000,03,16,13,10,55,23.31,120.738,28.6,4.8
2000,03,16,00,37,53,22.702,121.688,20.5,4.5
2000,03,09,05,08,45,23.179,121.562,43.8,4.9
2000,02,24,00,44,31,24.001,122.357,43.2,4.5
2000,02,22,15,42,31,22.428,121.288,25.7,4.6
2000,02,15,21,33,18,23.313,120.756,26.2,5.1
2000,02,03,18,48,08,22.762,121.321,18.3,4.4
2000,02,03,08,29,30,24.31,122.038,35,4.2
2000,01,31,21,11,53,24.413,120.837,21,4.1
2000,01,30,20,21,56,24.008,121.058,17.7,4.1
2000,01,28,16,39,23,26.062,124.547,184.7,6
2000,01,23,12,42,29,23.314,120.524,13.5,4
2000,01,20,17,42,09,23.589,121.339,5.8,4.6
2000,01,16,20,22,06,24.469,120.902,20.2,4.1
2000,01,15,11,05,39,23.345,120.94,1.3,4.2
2000,01,12,05,47,55,24.282,121.084,16.6,4.1
2000,01,12,03,17,18,23.344,120.941,2.9,4.2
2000,01,05,23,17,07,23.783,120.938,34.3,4.2
1999,12,30,12,24,33,22.587,121.378,33,4.5
1999,12,08,16,01,25,24.56,121.693,46.1,4
1999,11,28,21,25,51,23.33,120.932,3.9,4.6
1999,11,28,20,42,22,23.3,120.917,8.9,4.5
1999,11,26,10,12,33,23.944,122.877,24.2,4.9
1999,11,20,03,29,36,24.028,120.63,20.2,4.3
1999,11,17,07,35,10,24.017,120.624,15.2,4.9
1999,11,15,18,10,50,23.539,120.445,11.2,4.1
1999,11,13,19,53,56,24.116,122.545,50.8,4.5
1999,11,13,19,47,02,23.998,122.505,41.4,4.3
1999,11,13,12,18,05,24.049,120.603,17.8,4.1
1999,11,12,01,09,50,23.485,120.408,20.6,4.4
1999,11,06,04,21,14,23.276,121.006,5.7,4.4
1999,11,04,17,59,25,23.277,120.98,9.5,4.1
1999,11,03,21,34,11,23.331,120.573,17.3,4.3
1999,11,01,17,53,03,23.411,121.614,58.5,6.3
1999,11,01,07,57,32,23.848,122.555,36.2,4.5
1999,10,30,13,01,04,24.038,121.369,10.9,4.7
1999,10,30,08,27,49,23.997,121.4,3.7,5.4
1999,10,30,07,32,46,24.028,121.336,6.1,4.1
1999,10,30,07,02,45,24.029,121.347,7.5,4.5
1999,10,24,02,39,31,23.881,121.14,46.4,4.2
1999,10,23,22,35,43,23.411,120.673,9.6,4.2
1999,10,23,22,06,50,23.403,120.658,11.3,4.3
1999,10,23,21,53,01,23.521,120.413,19.3,4
1999,10,23,21,10,47,23.396,120.667,22.9,4.5
1999,10,23,17,08,03,23.511,120.466,24.1,4.6
1999,10,22,17,57,04,23.519,120.425,23,4.5
1999,10,22,08,34,14,23.512,120.397,20.8,4.6
1999,10,22,03,10,17,23.487,120.431,20.4,5.6
1999,10,22,02,18,57,23.494,120.421,22.4,5.9
1999,10,21,20,51,51,23.842,122.646,37.6,5.2
1999,10,21,03,34,17,23.9,122.657,35.7,5
1999,10,18,17,55,35,23.624,120.828,18.5,4.4
1999,10,18,16,00,46,23.662,121.102,41.9,5
1999,10,18,15,31,27,23.934,121.369,9.6,4.8
1999,10,18,05,16,29,24.032,122.303,45.7,4.5
1999,10,16,12,32,00,23.986,121.355,14.6,4.6
1999,10,15,18,48,16,23.995,121.355,11.4,4.3
1999,10,13,01,39,48,23.944,121.343,15.9,5.1
1999,10,11,19,10,12,23.974,121.344,3,4.2
1999,10,09,03,58,11,23.686,120.964,23.4,4.2
1999,10,09,00,48,41,23.976,121.338,10.2,4.3
1999,10,08,02,48,38,23.582,120.827,0.5,4.1
1999,10,06,03,45,30,23.98,120.99,20,4.2
1999,10,05,12,18,18,23.799,121.016,35.8,4.5
1999,10,04,12,26,16,23.796,120.926,24.4,4.4
1999,10,03,23,43,13,23.168,120.904,9.3,4.4
1999,10,03,05,52,23,23.596,120.819,7.2,4
1999,10,03,05,23,42,22.013,121.587,51.7,4.1
1999,10,02,22,17,02,22.125,120.842,19.5,4.6
1999,10,02,17,14,17,24.018,122.488,44.8,4.8
1999,10,02,14,48,46,23.904,121.091,30.3,4.1
1999,10,02,04,54,36,23.957,121.36,16.8,4.4
1999,10,01,17,53,33,23.709,120.914,14.5,4.2
1999,10,01,12,54,11,23.714,120.909,19.5,5
1999,10,01,04,39,03,24.057,121.564,17.8,4.2
1999,09,30,10,20,39,23.171,120.677,71,4.2
1999,09,30,09,52,41,23.115,120.627,33,4.3
1999,09,30,09,49,45,24.676,122.004,68.3,4.8
1999,09,30,09,44,33,24.555,121.078,33,4
1999,09,30,09,28,12,23.567,120.796,8.7,4
1999,09,30,03,11,31,24.428,120.895,40.8,4.2
1999,09,30,01,04,07,24.302,121.135,35.3,4.6
1999,09,29,22,52,31,23.538,120.842,70,3.8
1999,09,29,00,22,17,23.7,120.711,81,4
1999,09,28,23,13,19,24.55,119.86,16,3.9
1999,09,28,23,01,31,23.696,120.577,33,4.2
1999,09,28,22,43,47,23.66,120.88,128,3.8
1999,09,28,17,16,33,23.914,121.295,33,4.1
1999,09,28,15,43,41,23.109,121.042,33,4.7
1999,09,28,05,53,47,23.932,120.688,6.9,4.7
1999,09,28,00,02,13,24.46,120.47,13,3.8
1999,09,27,19,47,34,23.885,120.91,16.2,3.7
1999,09,27,07,28,20,24.148,121.24,4.1,4.8
1999,09,27,07,00,41,24.163,121.238,7.9,4.6
1999,09,27,04,11,47,24.263,121.208,19,4.7
1999,09,27,04,03,23,24.211,121.291,0.9,4.7
1999,09,26,05,45,52,23.708,120.9,22.9,4
1999,09,25,23,52,50,23.817,121.076,22.2,6.4
1999,09,25,23,11,17,24.021,120.605,19.4,4.1
1999,09,25,21,54,08,23.622,120.839,20.1,4.2
1999,09,25,20,51,52,23.117,121.013,8.2,4.4
1999,09,25,17,26,02,23.77,120.926,25.6,4.1
1999,09,25,08,43,32,23.637,121.029,40.4,5.1
1999,09,25,06,13,09,24.224,121.182,7,4.4
1999,09,25,04,19,14,24.208,121.273,3.6,4.4
1999,09,25,02,42,00,23.396,120.869,5.5,3.8
1999,09,24,19,16,36,23.941,120.745,33,3.7
1999,09,24,14,22,22,23.587,120.839,36.9,4.1
1999,09,24,06,39,26,23.83,121.04,25,3.7
1999,09,24,06,33,29,24.144,121.203,67.1,4
1999,09,24,03,38,30,24.316,121.084,45.6,4.6
1999,09,24,00,47,53,23.878,121.313,34.9,3.9
1999,09,23,21,39,01,23.784,121.408,13,4.6
1999,09,23,18,50,41,23.544,120.749,27.7,4.2
1999,09,23,16,09,50,24.453,120.897,5,4.3
1999,09,23,12,44,36,23.845,121.197,46.4,5
1999,09,23,05,42,49,23.732,120.952,27.4,4.5
1999,09,23,00,46,06,24.626,120.864,2.5,4.7
1999,09,22,20,34,37,23.9,121.397,32,4.2
1999,09,22,13,32,48,23.982,121.07,1.7,3.9
1999,09,22,13,11,28,24.146,121.714,33,4.1
1999,09,22,12,17,20,23.634,121.014,38.6,4.9
1999,09,22,11,14,09,24.72,120.61,5,4.2
1999,09,22,09,16,01,24.247,121.028,5,4
1999,09,22,06,10,07,23.586,120.937,101,4.1
1999,09,22,04,44,49,23.519,120.801,33,4
1999,09,22,02,19,29,23.795,121.449,5,4.6
1999,09,22,00,49,44,23.696,121.099,40.3,5.8
1999,09,22,00,14,41,23.769,121.154,41.9,6.3
1999,09,21,18,18,38,24.022,121,19,4.8
1999,09,21,17,38,35,23.74,121.308,6.3,4.9
1999,09,21,17,07,09,24.357,120.793,15.5,4
1999,09,21,15,47,18,23.874,122.168,5,3.9
1999,09,21,15,28,13,23.542,120.916,49.2,4.6
1999,09,21,14,40,07,24.154,121.015,33,4.5
1999,09,21,14,32,17,23.902,121.419,31.7,4.2
1999,09,21,13,32,23,24.099,121.128,33,4
1999,09,21,11,44,49,23.336,120.35,33,3.9
1999,09,21,11,39,39,23.539,120.331,64.5,4.2
1999,09,21,11,07,44,23.608,120.977,48.7,4.4
1999,09,21,09,36,20,23.075,121.146,33,4.5
1999,09,21,09,27,28,23.62,120.87,17,3.8
1999,09,21,09,10,19,23.67,120.799,33,3.9
1999,09,21,08,03,20,23.606,120.794,43.4,4.4
1999,09,21,07,46,05,24.07,120.992,7.7,4.7
1999,09,21,07,40,51,24.146,121.108,5,4.3
1999,09,21,07,06,05,23.747,121.378,35.2,4.7
1999,09,21,06,36,30,24.172,121.003,33,4
1999,09,21,03,31,49,23.92,120.885,18,4.5
1999,09,21,03,26,04,23.69,120.778,33,4.5
1999,09,21,03,01,31,24.104,121.744,21.3,4.6
1999,09,21,02,45,38,24.145,120.885,5,4.4
1999,09,21,02,34,37,23.667,120.78,5,4.5
1999,09,21,02,24,41,23.797,120.97,5,4.1
1999,09,21,01,37,09,23.659,120.811,28.9,4.7
1999,09,21,00,45,43,23.803,121.098,49.6,4.5
1999,09,20,23,18,12,23.467,120.813,3,4.8
1999,09,20,21,46,38,23.504,120.856,1,6.4
1999,09,20,20,43,51,23.658,121.474,36.7,4.8
1999,09,20,19,40,32,23.517,120.82,0,5.4
1999,09,20,18,16,21,23.771,121.216,57.4,6.1
1999,09,20,18,11,56,23.809,121.213,53.9,6.1
1999,09,20,18,03,44,23.591,121.272,33,6.2
1999,09,20,17,47,16,23.85,120.87,13.2,7.5
1999,09,20,02,35,02,23.42,120.625,10.4,3.8
1999,09,16,16,11,59,21.219,120.182,11,4.7
1999,09,16,13,44,08,21.212,120.188,22.8,4.5
1999,09,10,14,18,22,22.299,121.866,34.1,5.4
1999,09,04,14,01,43,23.122,121.109,6.1,4.3
1999,08,05,12,07,10,24.742,119.169,4.7,4
1999,08,04,21,03,51,22.777,121.244,22.4,4.4
1999,07,23,14,30,26,23.39,120.471,6.7,3.6
1999,07,11,20,25,10,24.572,121.87,76.4,4.4
1999,07,11,00,44,58,22.877,122.799,27,4.2
1999,07,09,01,36,52,23.31,120.75,9.7,4.1
1999,07,08,08,36,41,24.14,122.606,55.2,4.1
1999,07,07,14,06,30,23.315,120.752,44.9,4.2
1999,07,07,13,53,14,23.325,120.754,36.3,4.6
1999,07,02,16,10,07,21.184,120.152,10,3.9
1999,06,25,09,18,43,21.175,120.167,40.2,4.6
1999,06,20,07,24,01,22.836,121.395,22.7,4.1
1999,06,10,07,18,00,23.71,121.693,38.4,4.6
1999,06,03,16,11,43,24.479,122.378,77,5.4
1999,06,01,01,10,00,24.105,121.762,47.3,3.9
1999,05,18,03,43,20,22.073,121.454,97.4,4.6
1999,05,13,15,05,51,24.342,122.585,62.8,4.2
1999,05,11,13,58,18,23.822,121.012,33.3,3.6
1999,05,07,01,03,24,24.805,121.868,14.4,5
1999,05,06,13,46,25,21.343,122.06,5,4.7
1999,05,03,04,47,01,21.98,119.952,28.1,4.6
1999,04,10,07,52,24,24.072,121.729,18.4,4.5
1999,04,06,16,14,39,24.802,122.432,20.4,4.3
1999,04,04,13,53,03,24.851,122.167,34.9,4.5
1999,04,04,04,59,01,24.819,121.988,100.9,5
1999,03,26,14,34,08,24.857,122.908,139.3,4.4
1999,03,05,21,12,28,23.188,120.471,40.7,4
1999,02,28,04,04,45,24.351,122.012,43.7,4.2
1999,02,22,13,49,01,24.093,122.61,45.1,5.8
1999,02,13,21,48,00,23.938,122.465,40.4,4.4
1999,01,12,06,24,16,23.2,121.77,42,4.1
1998,12,22,01,49,06,24.2888,122.5797,71.6,4.5
1998,12,14,00,59,03,24.3515,122.1401,60.4,4.4
1998,12,04,11,00,16,20.1325,120.8471,0.7,5.4
1998,11,26,22,12,18,25.0981,122.5318,179.9,4.6
1998,11,19,10,30,02,23.7788,121.7781,58.9,4.3
1998,11,17,22,27,32,22.7112,120.8486,34.2,5.2
1998,11,03,07,06,36,22.0292,121.2024,40.2,4.7
1998,10,17,23,11,09,24.8455,122.0839,9.2,4.5
1998,10,13,16,54,15,21.6891,121.5644,6.1,4.1
1998,10,11,04,56,34,23.8869,121.8356,58.6,3.8
1998,10,09,12,52,52,22.0913,121.7133,26.1,4.8
1998,09,28,08,57,27,21.3327,122.2303,32.9,4.7
1998,09,27,17,02,21,24.5018,122.401,67.8,4
1998,09,21,16,29,36,23.8234,121.6713,13.5,4
1998,09,16,04,56,11,23.8526,120.7742,26.3,3.8
1998,09,13,05,34,48,24.2658,123.0033,58.6,5.1
1998,09,12,06,53,07,24.4934,122.5628,73.2,4.1
1998,09,10,06,46,06,22.542,120.6163,46.4,4.3
1998,09,09,17,54,00,23.0616,121.4785,66.5,3.8
1998,09,04,10,40,50,23.8433,121.5891,16.1,4.5
1998,08,25,02,49,30,24.6123,122.5319,0.6,4.5
1998,08,16,11,13,05,23.1101,120.6125,41,4.4
1998,08,15,00,15,41,24.3636,122.8675,56,4
1998,08,13,01,05,29,24.7355,122.943,114.5,3.9
1998,08,11,02,07,48,25.066,123.1956,141,5.2
1998,07,31,09,23,25,24.843,122.8037,129.4,4.6
1998,07,30,08,15,41,22.901,121.4245,22.6,3.8
1998,07,24,18,44,00,21.4381,121.9653,6.7,6.1
1998,07,20,16,35,27,24.1351,122.0799,46.9,4.5
1998,07,19,17,58,32,23.5134,121.6299,56.1,4.3
1998,07,18,17,02,43,23.3868,120.718,45.2,4.3
1998,07,17,18,44,39,23.9761,121.7226,1.4,4.5
1998,07,17,04,51,16,23.4889,120.6734,17.7,5.7
1998,07,12,04,52,42,23.4865,123.2033,40.1,5.2
1998,07,11,18,23,15,24.4123,122.0283,43.2,3.9
1998,07,06,11,33,53,24.2839,122.9476,52.9,4.2
1998,05,30,06,22,38,24.2793,122.1067,59.1,4.6
1998,05,17,16,36,01,24.0036,121.6139,37.8,4
1998,05,15,08,50,28,23.9377,121.7066,59.7,4.2
1998,05,09,20,53,38,24.7395,121.952,89.7,4.7
1998,05,09,02,16,11,20.0919,120.9311,12,5.2
1998,05,02,05,37,40,24.6368,122.5565,111.2,4.8
1998,05,02,00,05,54,21.6942,121.082,33.1,4.6
1998,04,28,07,09,01,23.9126,121.72,40.9,3.8
1998,04,19,10,06,26,24.3661,121.7912,46.5,4.1
1998,03,11,17,21,52,22.2575,122.5253,4.1,5
1998,03,11,06,00,07,22.2761,122.4822,25.3,4.4
1998,03,08,00,35,43,20.6077,122.1562,170.1,5.8
1998,02,24,06,59,44,24.3918,121.768,48.5,4
1998,02,24,06,45,30,24.371,121.8341,42,4.2
1998,02,07,07,20,52,23.5565,121.5708,17,4
1998,01,20,23,29,39,22.6481,121.2047,15.5,4.6
1998,01,18,19,56,51,22.7153,121.1848,12.4,5.2
1997,12,23,02,35,47,23.9753,122.3756,44.9,4.4
1997,11,14,04,29,51,24.1705,121.7922,21,5.1
1997,11,12,22,36,46,24.1702,121.7595,21.1,4.4
1997,11,12,00,09,34,21.6059,121.4508,78.4,4.9
1997,10,25,02,40,16,24.2883,122.1458,52.6,4.3
1997,10,22,11,16,27,22.4081,121.5122,34.9,4.7
1997,10,17,13,14,17,22.7928,121.4297,36.7,4.3
1997,10,11,18,24,25,25.0242,122.5163,153.5,5.4
1997,09,08,16,17,07,24.0375,121.7882,43.7,4.1
1997,08,24,18,58,33,21.5973,120.3152,3.1,5.3
1997,08,24,12,17,38,21.5908,120.3352,7.9,5.4
1997,08,05,08,41,14,23.0323,121.4657,39.5,4.1
1997,07,15,11,05,31,24.7459,122.5492,103.5,5.6
1997,07,10,08,19,54,21.7952,121.5665,4.7,4.8
1997,07,08,16,26,30,24.0154,122.417,43,4.6
1997,07,04,18,37,31,23.0011,120.8035,15.5,4.8
1997,06,27,15,53,27,21.782,121.4973,6,4.5
1997,06,22,09,36,03,21.9642,121.4605,23.9,4.9
1997,06,18,02,03,30,23.9633,121.7809,52.5,4.8
1997,06,14,19,25,20,23.861,121.7648,39.4,4.2
1997,05,31,23,21,35,24.6421,121.9688,82.9,4.1
1997,05,24,06,23,20,24.0749,122.5178,52.5,4.2
1997,05,23,10,41,18,21.0432,122.1172,169.1,4.5
1997,05,15,10,43,46,24.7922,121.9492,105.3,4.3
1997,05,03,02,46,14,22.4499,121.4297,25.8,5
1997,05,02,21,30,24,24.2139,120.1614,26.3,4
1997,04,27,23,59,32,24.5908,121.9418,66.9,4.4
1997,04,15,21,33,24,23.99,122.3267,40.2,4.5
1997,04,13,17,45,14,23.8009,121.6407,62.3,5
1997,03,24,23,32,19,24.1203,121.7476,49,4.6
1997,03,24,10,26,04,22.6396,121.3533,22.9,4.1
1997,03,10,14,41,58,24.0787,122.2995,41.4,4.5
1997,03,10,07,33,39,24.118,122.2967,46.4,4.7
1997,02,27,15,44,42,23.8545,121.8256,28.2,4.2
1997,02,19,09,49,21,23.8716,121.6996,25.4,4.1
1997,02,13,08,29,55,23.1669,121.4417,44.2,4.1
1997,02,10,16,50,08,24.149,121.7745,48.5,4.3
1997,02,09,21,42,21,23.5067,121.6813,53.2,4.1
1997,01,26,19,17,59,23.9982,121.8116,32.5,4.2
1997,01,20,05,52,59,24.0687,121.8988,56.6,4.1
1997,01,18,17,13,49,24.0393,122.4985,41.3,4.9
1997,01,16,09,45,45,21.5706,121.3203,19.3,4.2
1997,01,16,01,07,18,21.8576,121.4423,20.3,5
1997,01,06,01,51,12,24.6354,122.472,20.3,4.3
1997,01,05,18,40,53,23.0047,122.9557,43.8,4.6
1997,01,05,10,34,20,24.6616,122.458,37.2,5.2
1997,01,02,06,31,43,22.3434,120.99,34.4,4.3
1996,12,28,21,08,07,24.0305,122.5795,50.9,4.8
1996,12,25,21,52,17,24.1944,122.2941,44.6,4.6
1996,12,18,11,20,22,22.7841,121.4873,23.7,4.5
1996,12,18,02,50,08,22.7635,121.451,22.1,4.2
1996,11,27,07,45,16,23.9881,122.4405,42,4.4
1996,11,26,08,22,23,24.0833,121.7552,53.9,5
1996,11,14,01,39,13,23.3943,122.1135,31.5,4.5
1996,11,01,09,08,04,23.1761,121.5266,35.5,4.1
1996,10,09,09,29,07,23.5824,120.9842,0,4.3
1996,10,01,07,54,25,22.9084,120.8985,19.3,4.5
1996,09,24,00,27,58,24.9531,123.4347,7.8,5.6
1996,09,09,01,52,40,24.3167,121.8594,9,4.3
1996,09,06,14,37,30,21.5803,121.3694,24.7,4
1996,09,06,11,34,31,21.6054,121.456,18.8,5.2
1996,09,06,02,04,55,21.8009,121.4574,24.4,5.2
1996,09,05,23,42,07,21.9264,121.5127,24.5,6.7
1996,09,05,18,12,46,24.4882,122.2717,78.7,3.9
1996,09,01,15,55,42,24.5164,121.9372,50.6,3.9
1996,08,10,06,23,08,24.0436,122.6745,42.5,5.7
1996,08,05,18,41,13,23.1445,121.6932,32,4.2
1996,07,29,20,20,54,24.489,122.2261,86.4,5.3
1996,07,27,00,26,41,24.5304,122.046,46.2,4.8
1996,07,17,09,26,55,24.0449,122.6903,26.9,4.4
1996,07,06,01,27,05,22.4627,120.5426,25.1,4.2
1996,06,09,08,53,49,24.9387,123.2969,39.8,5.6
1996,06,09,08,33,56,24.9541,123.44,48.5,5.2
1996,05,28,21,53,22,24.0461,121.7429,40.7,4.7
1996,05,12,15,10,30,20.3775,121.7631,86.7,4.6
1996,05,05,16,21,30,24.0724,122.3146,45.8,4.4
1996,04,10,14,14,49,22.9967,121.6593,23.3,4.2
1996,03,29,03,28,57,24.0759,122.2002,40.6,5.7
1996,03,28,17,53,22,24.1034,122.1851,43.1,4.9
1996,03,19,07,33,28,23.9724,122.2679,39.8,5
1996,03,19,07,25,06,23.9788,122.3052,33.3,4.9
1996,03,05,17,32,10,24.0204,122.2836,39.1,5.9
1996,03,05,14,52,30,24.0831,122.2662,41.8,6.3
1995,12,18,16,17,54,24.0271,121.7088,39.8,5.3
1995,11,10,21,07,54,22.6829,121.4304,27,4.7
1995,10,31,22,27,04,23.1221,120.2929,11,4.5
1995,10,04,05,01,47,24.896,122.1199,5,4.5
1995,09,04,20,27,28,24.1171,121.8164,47.4,4.1
1995,08,23,20,36,24,24.3378,122.9988,61.3,4.1
1995,08,15,14,53,59,24.0459,122.3616,43.1,4.5
1995,07,05,17,33,49,24.8496,122.0852,6.4,4.9
1995,06,28,14,14,53,22.0462,121.4169,31.4,5.3
1995,06,25,12,25,37,26.1523,124.9108,174.9,5.2
1995,06,25,06,59,06,24.5755,121.688,57.2,5.9
1995,05,27,18,11,11,22.995,121.4439,25.4,5.7
1995,05,16,08,21,51,23.9337,123.3819,36.8,5.1
1995,04,09,04,44,51,21.7509,121.099,43.3,5.2
1995,04,03,22,33,27,24.0209,122.2838,39.9,5.4
1995,04,03,11,54,44,24.0591,122.2977,36.2,5.7
1995,03,24,04,13,50,24.6026,121.9296,79.1,5.1
1995,03,09,18,36,56,20.9818,121.9529,28,5.4
1995,02,23,05,19,02,24.1719,121.6837,43.1,6.2
1995,01,10,07,55,19,23.6232,121.626,22.1,5.2
1994,12,21,11,22,10,22.4027,118.6331,10.4,5.1
1994,12,13,00,50,53,24.0347,122.6619,45.2,5.3
1994,11,10,07,07,43,22.3998,118.8307,26,5.1
1994,10,29,04,30,21,23.8898,123.3919,43.7,5.3
1994,10,28,23,51,13,24.6686,122.2283,43.7,5.6
1994,10,19,17,55,27,22.4657,118.7315,38.7,5
1994,10,14,10,16,32,22.4176,121.6379,132.9,5.2
1994,09,16,06,20,19,22.5156,118.75,19,6.8
1994,09,15,07,07,08,23.6817,122.059,50.1,5.2
1994,06,05,01,09,31,24.4589,121.8583,19.9,6.4
1994,06,02,04,39,37,20.8913,121.148,41.3,5.4
1994,05,24,04,00,42,23.9051,122.4539,16,6.6
