X,Y,#EventID,year,month,dayThour,minute,second,latitude,longitude,depth,Author,Catalog,Contributor,ContributorID,MagType,magnitude,MagAuthor,EventLocationName
122.1539,23.3939,1703102,2004,02,04T03,24,01,23.3939,122.1539,42.4,ISC,ISC,ISC,7063481,MW,5.3,NEIC,TAIWAN REGION
123.2801,24.2251,1698586,2004,02,01T10,46,34,24.2251,123.2801,53.8,ISC,ISC,ISC,7063303,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.5542,21.9613,1698554,2004,02,01T10,28,25,21.9613,121.5542,15.4,ISC,ISC,ISC,7063301,Mw,4,NIED,TAIWAN REGION
123.2691,24.3048,1698514,2004,02,01T10,20,02,24.3048,123.2691,56.1,ISC,ISC,ISC,7063298,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.932,24.4852,1752102,2004,01,30T12,43,18,24.4852,121.932,75.2,ISC,ISC,ISC,6929137,Mw,4.1,NIED,TAIWAN
121.0314,22.9206,1749347,2004,01,28T19,34,50,22.9206,121.0314,18.2,ISC,ISC,ISC,6929001,Mw,4.7,NIED,TAIWAN REGION
121.0172,22.9303,1749240,2004,01,28T19,13,25,22.9303,121.0172,13.4,ISC,ISC,ISC,6928997,Mw,5.1,NIED,TAIWAN REGION
124.9791,23.8449,1746364,2004,01,27T01,57,20,23.8449,124.9791,17,ISC,ISC,ISC,6928886,Mw,3.7,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.4558,21.8895,1744932,2004,01,26T06,14,49,21.8895,121.4558,48.8,ISC,ISC,ISC,6928831,Mw,4.1,NIED,TAIWAN REGION
121.2055,21.8499,1742582,2004,01,24T18,40,59,21.8499,121.2055,14.6,ISC,ISC,ISC,6928719,Mw,4.8,NIED,TAIWAN REGION
123.5786,23.9392,1739651,2004,01,22T22,27,18,23.9392,123.5786,27.5,ISC,ISC,ISC,6928621,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.4791,22.8918,1724738,2004,01,14T14,20,39,22.8918,121.4791,15,ISC,ISC,ISC,6928132,Mw,3.9,NIED,TAIWAN REGION
119.8961,21.0525,1722737,2004,01,13T11,41,05,21.0525,119.8961,23.6,ISC,ISC,ISC,6928036,Mw,4.6,NIED,TAIWAN REGION
121.8251,23.9469,1722562,2004,01,13T09,29,01,23.9469,121.8251,4.8,ISC,ISC,ISC,6928027,Mw,4.7,NIED,TAIWAN
122.6255,20.1372,1721275,2004,01,12T13,32,46,20.1372,122.6255,34.4,ISC,ISC,ISC,6927967,Mw,4.3,NIED,PHILIPPINE ISLANDS REGION
122.4217,24.6627,1717986,2004,01,10T17,48,38,24.6627,122.4217,96.2,ISC,ISC,ISC,6927849,Mw,3.9,NIED,TAIWAN REGION
124.8038,25.3864,1717656,2004,01,10T13,59,41,25.3864,124.8038,113.8,ISC,ISC,ISC,6927832,Mw,4.3,NIED,NORTHEAST OF TAIWAN
122.4913,20.2659,1717622,2004,01,10T13,37,17,20.2659,122.4913,34.7,ISC,ISC,ISC,6927830,Mw,3.8,NIED,PHILIPPINE ISLANDS REGION
122.482,20.2506,1717183,2004,01,10T07,11,56,20.2506,122.482,34.1,ISC,ISC,ISC,6927811,Mw,4.2,NIED,PHILIPPINE ISLANDS REGION
122.4134,20.1817,1712717,2004,01,07T18,45,38,20.1817,122.4134,28.9,ISC,ISC,ISC,6927618,MW,5.3,NEIC,PHILIPPINE ISLANDS REGION
122.3647,24.1204,1712197,2004,01,07T11,44,15,24.1204,122.3647,47.1,ISC,ISC,ISC,6927598,Mw,4.4,NIED,TAIWAN REGION
122.8594,24.8445,1709621,2004,01,06T04,15,31,24.8445,122.8594,26.8,ISC,ISC,ISC,6927491,Mw,4.1,NIED,TAIWAN REGION
121.4021,22.7703,1708107,2004,01,05T11,07,24,22.7703,121.4021,23.5,ISC,ISC,ISC,6927427,Mw,4.4,NIED,TAIWAN REGION
122.3032,20.1984,1707644,2004,01,05T04,57,04,20.1984,122.3032,35,ISC,ISC,ISC,6927409,Mw,3.7,NIED,PHILIPPINE ISLANDS REGION
122.502,20.2333,1707524,2004,01,05T03,33,39,20.2333,122.502,10,ISC,ISC,ISC,6927401,Mw,4.3,NIED,PHILIPPINE ISLANDS REGION
122.4656,20.1895,1706232,2004,01,04T14,34,44,20.1895,122.4656,20,ISC,ISC,ISC,6927349,Mw,4.2,NIED,PHILIPPINE ISLANDS REGION
122.7985,20.3543,1705619,2004,01,04T07,55,53,20.3543,122.7985,86.1,ISC,ISC,ISC,6927315,Mw,4,NIED,PHILIPPINE ISLANDS REGION
122.4436,20.198,1701522,2004,01,02T15,39,01,20.198,122.4436,35.3,ISC,ISC,ISC,6927098,Mw,4,NIED,PHILIPPINE ISLANDS REGION
121.7159,23.3348,1698173,2004,01,01T03,15,19,23.3348,121.7159,48.1,ISC,ISC,ISC,6926948,MW,5.2,HRVD,TAIWAN
122.5694,20.2101,1697830,2003,12,31T21,34,34,20.2101,122.5694,38,ISC,ISC,ISC,6875548,Mw,3.8,NIED,PHILIPPINE ISLANDS REGION
121.976,24.6306,1696050,2003,12,29T13,41,50,24.6306,121.976,74.8,ISC,ISC,ISC,6875323,Mw,4.7,NIED,TAIWAN
123.2551,24.0719,1696022,2003,12,29T12,44,50,24.0719,123.2551,27.2,ISC,ISC,ISC,6875314,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.2401,24.0412,1695967,2003,12,29T11,26,17,24.0412,123.2401,21.4,ISC,ISC,ISC,6875304,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.2449,24.0835,1695964,2003,12,29T11,24,42,24.0835,123.2449,37.5,ISC,ISC,ISC,6875303,Mw,4.4,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.1803,22.8178,1681341,2003,12,21T04,03,16,22.8178,121.1803,15,ISC,ISC,ISC,6874279,Mw,3.7,NIED,TAIWAN REGION
122.4688,24.4285,1676429,2003,12,18T15,46,14,24.4285,122.4688,16.9,ISC,ISC,ISC,6874059,Mw,4.1,NIED,TAIWAN REGION
121.2053,22.7745,1675520,2003,12,18T05,33,27,22.7745,121.2053,19.3,ISC,ISC,ISC,6874015,Mw,4.4,NIED,TAIWAN REGION
122.6534,25.1209,1675130,2003,12,17T23,11,40,25.1209,122.6534,167,ISC,ISC,ISC,6873996,Mw,3.8,NIED,TAIWAN REGION
121.4984,22.4646,1674500,2003,12,17T16,27,22,22.4646,121.4984,27.8,ISC,ISC,ISC,6873975,MW,5.3,HRVD,TAIWAN REGION
121.5125,23.0065,1671933,2003,12,16T14,13,19,23.0065,121.5125,26.3,ISC,ISC,ISC,6873887,Mw,4.4,NIED,TAIWAN
121.5143,23.0335,1671856,2003,12,16T13,56,57,23.0335,121.5143,21.6,ISC,ISC,ISC,6873884,Mw,4.7,NIED,TAIWAN
122.9319,24.3306,1665962,2003,12,14T20,59,47,24.3306,122.9319,52.7,ISC,ISC,ISC,6873747,Mw,4.6,NIED,TAIWAN REGION
121.338,22.9564,1650435,2003,12,11T22,57,15,22.9564,121.338,18.4,ISC,ISC,ISC,6873494,Mw,4.4,NIED,TAIWAN REGION
121.3547,22.951,1650361,2003,12,11T22,49,28,22.951,121.3547,18.2,ISC,ISC,ISC,6873491,Mw,4.7,NIED,TAIWAN REGION
121.3601,22.8612,1649587,2003,12,11T19,04,59,22.8612,121.3601,20.2,ISC,ISC,ISC,6873476,Mw,4.1,NIED,TAIWAN REGION
121.3808,22.8524,1645420,2003,12,11T02,22,14,22.8524,121.3808,23.3,ISC,ISC,ISC,6873405,Mw,4.2,NIED,TAIWAN REGION
121.5413,22.6764,1644869,2003,12,11T00,01,47,22.6764,121.5413,17.9,ISC,ISC,ISC,6873395,MW,5.4,HRVD,TAIWAN REGION
121.4558,23.0835,1644256,2003,12,10T22,32,10,23.0835,121.4558,22,ISC,ISC,ISC,6873382,Mw,4.3,NIED,TAIWAN
121.4637,22.8948,1641735,2003,12,10T16,47,47,22.8948,121.4637,15,ISC,ISC,ISC,6873352,Mw,3.8,NIED,TAIWAN REGION
121.458,22.9637,1641673,2003,12,10T16,35,57,22.9637,121.458,22.4,ISC,ISC,ISC,6873350,Mw,4.3,NIED,TAIWAN REGION
121.4363,22.8288,1637719,2003,12,10T08,46,45,22.8288,121.4363,26.6,ISC,ISC,ISC,6873321,Mw,5,NIED,TAIWAN REGION
121.384,23.0988,1635181,2003,12,10T04,38,14,23.0988,121.384,27.6,ISC,ISC,ISC,6873244,MW,6.8,NEIC,TAIWAN
121.4455,23.3954,1630781,2003,12,08T22,04,04,23.3954,121.4455,1.9,ISC,ISC,ISC,6873129,Mw,4.3,NIED,TAIWAN
121.5124,22.9887,1620291,2003,12,06T06,34,55,22.9887,121.5124,54.3,ISC,ISC,ISC,6872889,Mw,4.8,NIED,TAIWAN REGION
122.504,23.9252,1691279,2003,11,30T07,32,15,23.9252,122.504,9,ISC,ISC,ISC,6760462,Mw,3.9,NIED,TAIWAN REGION
123.3394,24.9346,1687056,2003,11,27T14,15,42,24.9346,123.3394,113.8,ISC,ISC,ISC,6760280,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.4738,24.4752,1681232,2003,11,24T09,01,39,24.4752,122.4738,43.3,ISC,ISC,ISC,6759987,Mw,4,NIED,TAIWAN REGION
120.426,22.081,1676261,2003,11,21T10,59,24,22.081,120.426,44,ISC,ISC,ISC,6759726,Mw,4.7,NIED,TAIWAN
123.8999,24.512,1672954,2003,11,19T12,20,09,24.512,123.8999,64.6,ISC,ISC,ISC,6759565,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.7191,22.9427,1663812,2003,11,16T22,16,00,22.9427,122.7191,39.3,ISC,ISC,ISC,6759110,Mw,4.4,NIED,TAIWAN REGION
120.3489,23.1512,1656457,2003,11,14T18,11,21,23.1512,120.3489,20.5,ISC,ISC,ISC,6758935,Mw,4.5,NIED,TAIWAN
121.8392,24.0642,1656053,2003,11,14T15,54,02,24.0642,121.8392,37.8,ISC,ISC,ISC,6758924,Mw,4.6,NIED,TAIWAN
120.4395,23.1344,1655057,2003,11,14T10,12,46,23.1344,120.4395,15.1,ISC,ISC,ISC,6758900,Mw,4.2,NIED,TAIWAN
123.6439,23.3756,1653986,2003,11,14T03,41,52,23.3756,123.6439,44.7,ISC,ISC,ISC,6758868,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.8945,23.4989,1647601,2003,11,12T06,43,52,23.4989,123.8945,52.5,ISC,ISC,ISC,6758713,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.8905,23.4866,1647561,2003,11,12T06,22,56,23.4866,123.8905,34.4,ISC,ISC,ISC,6758710,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.1032,24.8193,1646952,2003,11,12T02,54,13,24.8193,122.1032,4.1,ISC,ISC,ISC,6758697,Mw,4.1,NIED,TAIWAN REGION
122.0837,24.468,1646452,2003,11,12T00,02,34,24.468,122.0837,21.3,ISC,ISC,ISC,6758682,Mw,5,NIED,TAIWAN REGION
121.9116,24.8321,1635503,2003,11,09T05,35,49,24.8321,121.9116,92.3,ISC,ISC,ISC,6758436,Mw,4.3,NIED,TAIWAN
122.1189,22.4469,1617560,2003,11,04T23,49,07,22.4469,122.1189,22,ISC,ISC,ISC,6758047,Mw,4.1,NIED,TAIWAN REGION
122.7983,25.009,1613431,2003,11,04T05,38,16,25.009,122.7983,16.2,ISC,ISC,ISC,6757971,Mw,4.6,NIED,TAIWAN REGION
122.7914,24.9757,1613273,2003,11,04T05,01,24,24.9757,122.7914,25.2,ISC,ISC,ISC,6757967,Mw,4.6,NIED,TAIWAN REGION
123.0199,24.653,1607013,2003,11,02T22,26,40,24.653,123.0199,111.6,ISC,ISC,ISC,6757859,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.6268,24.1849,1687736,2003,10,27T02,15,26,24.1849,123.6268,53.8,ISC,ISC,ISC,6738008,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
124.6502,23.3052,1663488,2003,10,15T19,26,20,23.3052,124.6502,34.4,ISC,ISC,ISC,6736986,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.3158,24.1103,1655644,2003,10,13T15,12,09,24.1103,122.3158,33,ISC,ISC,ISC,6736770,Mw,4.1,NIED,TAIWAN REGION
123.475,24.4156,1652870,2003,10,12T20,21,28,24.4156,123.475,63.3,ISC,ISC,ISC,6736696,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.953,24.6085,1646287,2003,10,11T04,41,07,24.6085,122.953,98.8,ISC,ISC,ISC,6736547,Mw,4.2,NIED,TAIWAN REGION
122.6596,24.088,1643720,2003,10,10T12,51,08,24.088,122.6596,66.3,ISC,ISC,ISC,6736489,Mw,4.3,NIED,TAIWAN REGION
121.1871,22.1778,1643347,2003,10,10T11,23,45,22.1778,121.1871,2.4,ISC,ISC,ISC,6736483,Mw,4.7,NIED,TAIWAN REGION
122.2553,24.1132,1633594,2003,10,07T18,36,23,24.1132,122.2553,39.4,ISC,ISC,ISC,6736237,Mw,4.2,NIED,TAIWAN REGION
122.4164,24.0024,1609535,2003,10,03T08,44,00,24.0024,122.4164,22.6,ISC,ISC,ISC,6735687,Mw,4,NIED,TAIWAN REGION
123.5426,25.2176,1663990,2003,09,30T23,15,18,25.2176,123.5426,19.9,ISC,ISC,ISC,6685759,Mw,4.1,NIED,NORTHEAST OF TAIWAN
122.441,23.9289,1639198,2003,09,26T10,05,54,23.9289,122.441,25,ISC,ISC,ISC,6685029,Mw,4.1,NIED,TAIWAN REGION
123.4146,23.7909,1629776,2003,09,24T08,00,51,23.7909,123.4146,51.8,ISC,ISC,ISC,6684762,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.5798,24.1247,1624530,2003,09,22T19,32,55,24.1247,123.5798,25.4,ISC,ISC,ISC,6684631,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.9881,24.9601,1592108,2003,09,15T18,54,54,24.9601,123.9881,6.6,ISC,ISC,ISC,6734084,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.2843,24.2579,1578140,2003,09,11T07,07,17,24.2579,122.2843,56.7,ISC,ISC,ISC,6683645,Mw,4.1,NIED,TAIWAN REGION
121.4236,22.6554,1577363,2003,09,10T22,55,04,22.6554,121.4236,98.3,ISC,ISC,ISC,6683616,MW,5,HRVD,TAIWAN REGION
121.6348,23.6844,1571562,2003,09,09T05,51,26,23.6844,121.6348,37.4,ISC,ISC,ISC,6683465,Mw,4.1,NIED,TAIWAN
124.8089,25.5484,1565262,2003,09,07T10,42,21,25.5484,124.8089,115.5,ISC,ISC,ISC,6683305,Mw,4.9,NIED,NORTHEAST OF TAIWAN
122.0359,24.3294,1669551,2003,08,31T14,09,14,24.3294,122.0359,2.6,ISC,ISC,ISC,6651586,Mw,3.8,NIED,TAIWAN REGION
122.5536,24.3628,1666638,2003,08,30T16,52,21,24.3628,122.5536,81,ISC,ISC,ISC,6651494,Mw,4,NIED,TAIWAN REGION
124.1281,22.7052,1662140,2003,08,29T08,15,42,22.7052,124.1281,15,ISC,ISC,ISC,6651287,Mw,3.9,NIED,SOUTHEAST OF TAIWAN
122.5449,24.185,1650352,2003,08,26T07,20,16,24.185,122.5449,22.2,ISC,ISC,ISC,6650819,Mw,3.4,NIED,TAIWAN REGION
121.8729,23.7716,1638588,2003,08,23T11,31,02,23.7716,121.8729,7.1,ISC,ISC,ISC,6650475,Mw,4,NIED,TAIWAN
122.0156,23.5746,1637774,2003,08,23T06,57,35,23.5746,122.0156,104.4,ISC,ISC,ISC,6650446,Mw,3.9,NIED,TAIWAN REGION
122.7459,24.4796,3287157,2003,08,22T21,05,20,24.4796,122.7459,79.1,ISC,ISC,ISC,6650395,Mw,4,NIED,TAIWAN REGION
121.8183,20.3474,1606029,2003,08,17T02,46,53,20.3474,121.8183,80.8,ISC,ISC,ISC,6649447,MW,5.4,NEIC,PHILIPPINE ISLANDS REGION
121.5877,24.6381,1583754,2003,08,11T16,30,12,24.6381,121.5877,66.9,ISC,ISC,ISC,6648872,Mw,4.8,NIED,TAIWAN
121.757,24.152,1579267,2003,08,10T11,27,15,24.152,121.757,6.7,ISC,ISC,ISC,6648764,Mw,3.9,NIED,TAIWAN
122.1702,24.4282,1576128,2003,08,09T13,30,00,24.4282,122.1702,6.5,ISC,ISC,ISC,6648676,Mw,3.5,NIED,TAIWAN REGION
121.6915,23.9409,1565848,2003,08,06T12,23,08,23.9409,121.6915,8.6,ISC,ISC,ISC,6648408,Mw,5.1,NIED,TAIWAN
121.7503,24.2867,1552913,2003,08,03T11,35,22,24.2867,121.7503,56.8,ISC,ISC,ISC,6647983,Mw,4.6,NIED,TAIWAN
121.9347,24.0575,1551938,2003,08,03T06,07,28,24.0575,121.9347,5.6,ISC,ISC,ISC,6647960,Mw,4.3,NIED,TAIWAN
122.576,23.9654,1668921,2003,07,30T18,36,32,23.9654,122.576,47.5,ISC,ISC,ISC,6618632,MW,5.2,HRVD,TAIWAN REGION
122.5098,21.9644,1664706,2003,07,29T15,46,38,21.9644,122.5098,6.1,ISC,ISC,ISC,6618521,Mw,3.8,NIED,TAIWAN REGION
123.2962,23.9431,1657121,2003,07,28T02,13,14,23.9431,123.2962,33,ISC,ISC,ISC,6618391,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.4336,24.7322,1636708,2003,07,25T03,10,28,24.7322,122.4336,112.7,ISC,ISC,ISC,6618043,Mw,4.4,NIED,TAIWAN REGION
122.68,24.1741,1628839,2003,07,22T20,28,45,24.1741,122.68,55.8,ISC,ISC,ISC,6617813,Mw,4,NIED,TAIWAN REGION
122.6459,24.6708,1619879,2003,07,20T20,02,50,24.6708,122.6459,85.2,ISC,ISC,ISC,6617629,Mw,4.2,NIED,TAIWAN REGION
121.8897,24.6199,1607059,2003,07,18T02,41,19,24.6199,121.8897,83,ISC,ISC,ISC,6617371,Mw,4.4,NIED,TAIWAN
121.7403,24.0634,1590608,2003,07,14T05,18,52,24.0634,121.7403,8.4,ISC,ISC,ISC,6616955,Mw,4.1,NIED,TAIWAN
122.0114,24.473,1588714,2003,07,13T15,06,29,24.473,122.0114,18.8,ISC,ISC,ISC,6616896,Mw,4.5,NIED,TAIWAN REGION
121.9102,24.3565,1588599,2003,07,13T14,13,31,24.3565,121.9102,5.3,ISC,ISC,ISC,6616891,Mw,4.1,NIED,TAIWAN
121.5077,22.9547,1585886,2003,07,12T19,17,32,22.9547,121.5077,19.9,ISC,ISC,ISC,6616807,Mw,4.1,NIED,TAIWAN REGION
122.1705,24.2312,1581396,2003,07,11T11,54,33,24.2312,122.1705,24.7,ISC,ISC,ISC,6616687,Mw,3.8,NIED,TAIWAN REGION
122.3865,24.6753,1578566,2003,07,10T16,59,38,24.6753,122.3865,68,ISC,ISC,ISC,6616604,Mw,3.6,NIED,TAIWAN REGION
122.0146,20.6395,1567700,2003,07,07T19,55,01,20.6395,122.0146,8.7,ISC,ISC,ISC,6616242,MW,5.5,NEIC,PHILIPPINE ISLANDS REGION
121.4356,21.7728,1554724,2003,07,04T11,48,01,21.7728,121.4356,76.4,ISC,ISC,ISC,6615815,Mw,4.7,NIED,TAIWAN REGION
121.5818,21.2969,1542261,2003,07,01T03,01,25,21.2969,121.5818,81.4,ISC,ISC,ISC,6615472,Mw,4.3,NIED,TAIWAN REGION
121.9437,24.4539,1619546,2003,06,29T15,16,23,24.4539,121.9437,9.4,ISC,ISC,ISC,6588163,Mw,3.5,NIED,TAIWAN
121.9887,20.588,1605928,2003,06,26T18,27,10,20.588,121.9887,16.5,ISC,ISC,ISC,6587868,Mw,4.9,NIED,PHILIPPINE ISLANDS REGION
122.3839,23.9238,1589804,2003,06,23T08,35,15,23.9238,122.3839,17.4,ISC,ISC,ISC,6587490,Mw,4.5,NIED,TAIWAN REGION
121.9322,24.4045,1586537,2003,06,22T11,27,05,24.4045,121.9322,6.7,ISC,ISC,ISC,6587387,Mw,3.8,NIED,TAIWAN
121.7227,23.4849,1562948,2003,06,16T18,33,36,23.4849,121.7227,28.3,ISC,ISC,ISC,6586766,MW,5.5,HRVD,TAIWAN
122.4068,24.259,1545969,2003,06,13T13,20,24,24.259,122.4068,68.4,ISC,ISC,ISC,6586424,Mw,4.5,NIED,TAIWAN REGION
121.9355,24.3613,1541598,2003,06,12T13,41,13,24.3613,121.9355,2,ISC,ISC,ISC,6586331,Mw,4.7,NIED,TAIWAN
121.7098,23.479,1536066,2003,06,10T08,40,30,23.479,121.7098,44,ISC,ISC,ISC,6586087,MW,5.9,NEIC,TAIWAN
121.9455,24.3427,1534525,2003,06,09T16,12,35,24.3427,121.9455,49.1,ISC,ISC,ISC,6586017,Mw,4,NIED,TAIWAN
121.9776,24.3894,1532929,2003,06,09T05,08,03,24.3894,121.9776,2.4,ISC,ISC,ISC,6585962,Mw,4.9,NIED,TAIWAN
122.1629,24.4629,1532038,2003,06,09T01,52,48,24.4629,122.1629,23.2,ISC,ISC,ISC,6585920,MW,5.7,NEIC,TAIWAN REGION
122.8468,23.8405,1518987,2003,06,05T22,53,03,23.8405,122.8468,4.3,ISC,ISC,ISC,6585526,Mw,4.6,NIED,TAIWAN REGION
122.1532,24.6851,1514837,2003,06,05T02,48,36,24.6851,122.1532,76.8,ISC,ISC,ISC,6585408,Mw,3.6,NIED,TAIWAN REGION
123.891,23.5197,1508914,2003,06,03T20,00,37,23.5197,123.891,37.2,ISC,ISC,ISC,6585225,Mw,4.5,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.5182,22.9081,1623137,2003,05,31T15,38,10,22.9081,121.5182,20.3,ISC,ISC,ISC,6525363,Mw,4.8,NIED,TAIWAN REGION
122.6533,23.8704,1575155,2003,05,26T03,19,00,23.8704,122.6533,19.9,ISC,ISC,ISC,6524593,Mw,3.8,NIED,TAIWAN REGION
121.7479,22.5555,1574601,2003,05,25T23,12,02,22.5555,121.7479,15,ISC,ISC,ISC,6524576,Mw,4.2,NIED,TAIWAN REGION
122.3325,23.9559,1567472,2003,05,23T23,10,55,23.9559,122.3325,5.1,ISC,ISC,ISC,6524344,Mw,3.7,NIED,TAIWAN REGION
122.4637,25.089,1564253,2003,05,23T03,11,39,25.089,122.4637,25.8,ISC,ISC,ISC,6524230,Mw,4.3,NIED,TAIWAN REGION
122.5297,25.1201,1543269,2003,05,18T03,28,23,25.1201,122.5297,7.5,ISC,ISC,ISC,6523584,Mw,4.6,NIED,TAIWAN REGION
122.4998,25.0685,1537107,2003,05,15T01,17,43,25.0685,122.4998,28.7,ISC,ISC,ISC,6523344,Mw,4.8,NIED,TAIWAN REGION
123.5556,23.9132,1530065,2003,05,11T08,51,58,23.9132,123.5556,43.9,ISC,ISC,ISC,6523009,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.8641,21.8898,1529708,2003,05,11T06,06,16,21.8898,121.8641,7.4,ISC,ISC,ISC,6522995,Mw,4.3,NIED,TAIWAN REGION
124.9785,24.764,1519545,2003,05,08T04,00,34,24.764,124.9785,43.1,ISC,ISC,ISC,6522741,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.7972,23.9649,1505532,2003,05,04T02,35,30,23.9649,122.7972,9.2,ISC,ISC,ISC,6522362,Mw,3.8,NIED,TAIWAN REGION
120.1711,21.7603,1498299,2003,05,02T03,25,59,21.7603,120.1711,32.7,ISC,ISC,ISC,6522157,MW,4.9,HRVD,TAIWAN REGION
122.5182,23.9005,1576186,2003,04,28T20,38,26,23.9005,122.5182,43.1,ISC,ISC,ISC,6430945,Mw,4.4,NIED,TAIWAN REGION
123.3583,23.8414,1574031,2003,04,28T05,16,12,23.8414,123.3583,6.2,ISC,ISC,ISC,6430889,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.8465,24.967,1536350,2003,04,14T21,43,39,24.967,123.8465,93.2,ISC,ISC,ISC,6429671,Mw,4.2,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.4968,24.1745,1500605,2003,04,02T19,08,42,24.1745,122.4968,43.9,ISC,ISC,ISC,6428525,Mw,4.8,NIED,TAIWAN REGION
121.5404,20.9227,1475802,2003,02,08T07,19,35,20.9227,121.5404,68.1,ISC,ISC,ISC,6351450,MW,5.1,HRVD,PHILIPPINE ISLANDS REGION
121.9409,24.3115,1491096,2003,01,18T17,57,09,24.3115,121.9409,9.4,ISC,ISC,ISC,6323561,Mw,3.7,NIED,TAIWAN
122.0149,24.3559,1490587,2003,01,18T10,31,06,24.3559,122.0149,6,ISC,ISC,ISC,6323540,Mw,3.9,NIED,TAIWAN REGION
121.4503,20.1363,1472244,2003,01,06T14,57,34,20.1363,121.4503,34.6,ISC,ISC,ISC,6322607,MW,5.6,NEIC,PHILIPPINE ISLANDS REGION
123.4833,24.0904,1466332,2003,01,02T14,46,45,24.0904,123.4833,13.2,ISC,ISC,ISC,6322268,Mw,3.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.8678,24.5089,1449502,2002,12,25T07,01,29,24.5089,121.8678,68.2,ISC,ISC,ISC,6219888,Mw,4.9,NIED,TAIWAN
123.3553,23.7856,1447942,2002,12,24T06,50,07,23.7856,123.3553,28,ISC,ISC,ISC,6219792,Mw,3.6,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.4064,22.5763,1443999,2002,12,22T01,25,15,22.5763,121.4064,35.5,ISC,ISC,ISC,6219582,Mw,4.3,NIED,TAIWAN REGION
121.4031,21.7354,1442661,2002,12,21T06,09,16,21.7354,121.4031,18.2,ISC,ISC,ISC,6219519,MW,5.1,HRVD,TAIWAN REGION
123.3318,24.2774,1439623,2002,12,19T06,47,08,24.2774,123.3318,59,ISC,ISC,ISC,6219363,Mw,3.6,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.6834,24.0096,1434962,2002,12,16T00,59,46,24.0096,121.6834,26.9,ISC,ISC,ISC,6219112,Mw,4.1,NIED,TAIWAN
121.6962,23.1596,1429134,2002,12,13T01,30,25,23.1596,121.6962,41.2,ISC,ISC,ISC,6218842,Mw,4.3,NIED,TAIWAN
123.6043,24.2554,1417334,2002,12,08T08,15,56,24.2554,123.6043,6.5,ISC,ISC,ISC,6218481,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.6078,24.2467,1406248,2002,12,05T00,10,06,24.2467,123.6078,7.5,ISC,ISC,ISC,6218225,Mw,3.4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.5744,24.243,1404556,2002,12,04T14,37,36,24.243,123.5744,16,ISC,ISC,ISC,6218183,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.6931,24.8547,1404008,2002,12,04T10,48,47,24.8547,123.6931,97.6,ISC,ISC,ISC,6218166,Mw,4.6,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.2018,23.3661,1402419,2002,12,03T23,58,08,23.3661,122.2018,41.7,ISC,ISC,ISC,6218122,Mw,4.5,NIED,TAIWAN REGION
122.3494,23.9146,1393369,2002,12,01T12,35,15,23.9146,122.3494,18.3,ISC,ISC,ISC,6217893,Mw,4.2,NIED,TAIWAN REGION
123.3492,23.7686,1462113,2002,11,30T13,51,05,23.7686,123.3492,39.1,ISC,ISC,ISC,6147149,MW,5.1,HRVD,SOUTHWESTERN RYUKYU ISLANDS
122.5404,23.8056,1457448,2002,11,27T01,41,05,23.8056,122.5404,16.8,ISC,ISC,ISC,6193287,Mw,4.3,NIED,TAIWAN REGION
122.5553,23.9579,1456714,2002,11,26T15,29,47,23.9579,122.5553,48.7,ISC,ISC,ISC,6146786,MW,5.2,HRVD,TAIWAN REGION
