Longitude,Latitude,Depth,M_min,M_bin,Smoothed Rate
-77.00000,-13.00000,0.00000,3.00000,0.50000,8.547e-06 3.244e-05 4.14e-05 2.942e-05 6.095e-05 2.214e-06 2.263e-07 0.0
-77.00000,-12.00000,0.00000,3.00000,0.50000,8.755e-06 3.366e-05 4.314e-05 3.029e-05 6.212e-05 2.208e-06 2.263e-07 0.0
-77.00000,-11.00000,0.00000,3.00000,0.50000,8.929e-06 3.469e-05 4.473e-05 3.099e-05 6.308e-05 2.202e-06 2.263e-07 0.0
-77.00000,-10.00000,0.00000,3.00000,0.50000,9.062e-06 3.549e-05 4.612e-05 3.148e-05 6.383e-05 2.195e-06 2.261e-07 0.0
-77.00000,-9.00000,0.00000,3.00000,0.50000,9.148e-06 3.602e-05 4.725e-05 3.175e-05 6.435e-05 2.187e-06 2.26e-07 0.0
-77.00000,-8.00000,0.00000,3.00000,0.50000,9.184e-06 3.624e-05 4.809e-05 3.179e-05 6.462e-05 2.178e-06 2.257e-07 0.0
-77.00000,-7.00000,0.00000,3.00000,0.50000,9.168e-06 3.614e-05 4.861e-05 3.16e-05 6.463e-05 2.168e-06 2.255e-07 0.0
-77.00000,-6.00000,0.00000,3.00000,0.50000,9.1e-06 3.572e-05 4.879e-05 3.118e-05 6.439e-05 2.158e-06 2.251e-07 0.0
-77.00000,-5.00000,0.00000,3.00000,0.50000,8.983e-06 3.501e-05 4.862e-05 3.055e-05 6.391e-05 2.147e-06 2.247e-07 0.0
-77.00000,-4.00000,0.00000,3.00000,0.50000,8.822e-06 3.405e-05 4.812e-05 2.974e-05 6.319e-05 2.135e-06 2.243e-07 0.0
-77.00000,-3.00000,0.00000,3.00000,0.50000,8.621e-06 3.288e-05 4.729e-05 2.877e-05 6.224e-05 2.122e-06 2.238e-07 0.0
-77.00000,-2.00000,0.00000,3.00000,0.50000,8.389e-06 3.156e-05 4.618e-05 2.767e-05 6.109e-05 2.109e-06 2.232e-07 0.0
-77.00000,-1.00000,0.00000,3.00000,0.50000,8.131e-06 3.015e-05 4.483e-05 2.648e-05 5.975e-05 2.095e-06 2.226e-07 0.0
-77.00000,0.00000,0.00000,3.00000,0.50000,7.856e-06 2.869e-05 4.328e-05 2.523e-05 5.826e-05 2.081e-06 2.219e-07 0.0
-77.00000,1.00000,0.00000,3.00000,0.50000,7.569e-06 2.723e-05 4.158e-05 2.394e-05 5.663e-05 2.066e-06 2.212e-07 0.0
-77.00000,2.00000,0.00000,3.00000,0.50000,7.278e-06 2.578e-05 3.977e-05 2.264e-05 5.49e-05 2.05e-06 2.205e-07 0.0
-77.00000,3.00000,0.00000,3.00000,0.50000,6.987e-06 2.439e-05 3.789e-05 2.135e-05 5.307e-05 2.034e-06 2.196e-07 0.0
-77.00000,4.00000,0.00000,3.00000,0.50000,6.7e-06 2.306e-05 3.599e-05 2.01e-05 5.119e-05 2.017e-06 2.188e-07 0.0
-77.00000,5.00000,0.00000,3.00000,0.50000,6.422e-06 2.18e-05 3.41e-05 1.888e-05 4.928e-05 2e-06 2.179e-07 0.0
-77.00000,6.00000,0.00000,3.00000,0.50000,6.133e-06 2.063e-05 3.224e-05 1.772e-05 4.734e-05 1.983e-06 2.169e-07 0.0
-77.00000,7.00000,0.00000,3.00000,0.50000,5.877e-06 1.953e-05 3.041e-05 1.658e-05 4.541e-05 1.964e-06 2.159e-07 0.0
-77.00000,8.00000,0.00000,3.00000,0.50000,5.634e-06 1.849e-05 2.868e-05 1.553e-05 4.349e-05 1.946e-06 2.149e-07 0.0
-77.00000,9.00000,0.00000,3.00000,0.50000,5.404e-06 1.755e-05 2.703e-05 1.456e-05 4.16e-05 1.927e-06 2.138e-07 0.0
-77.00000,10.00000,0.00000,3.00000,0.50000,5.189e-06 1.667e-05 2.547e-05 1.364e-05 3.975e-05 1.908e-06 2.127e-07 0.0
-77.00000,11.00000,0.00000,3.00000,0.50000,4.976e-06 1.586e-05 2.4e-05 1.279e-05 3.796e-05 1.888e-06 2.115e-07 0.0
-77.00000,12.00000,0.00000,3.00000,0.50000,4.788e-06 1.512e-05 2.263e-05 1.2e-05 3.621e-05 1.868e-06 2.103e-07 0.0
-76.00000,-37.00000,0.00000,3.00000,0.50000,4.648e-06 1.222e-05 1.4e-05 8.248e-06 2.552e-05 2.578e-06 2.472e-07 0.0
-76.00000,-36.00000,0.00000,3.00000,0.50000,4.78e-06 1.268e-05 1.465e-05 8.765e-06 2.686e-05 2.598e-06 2.489e-07 0.0
-76.00000,-35.00000,0.00000,3.00000,0.50000,4.935e-06 1.319e-05 1.535e-05 9.333e-06 2.83e-05 2.617e-06 2.506e-07 0.0
-76.00000,-34.00000,0.00000,3.00000,0.50000,5.09e-06 1.378e-05 1.612e-05 9.96e-06 2.984e-05 2.636e-06 2.522e-07 0.0
-76.00000,-33.00000,0.00000,3.00000,0.50000,5.247e-06 1.439e-05 1.696e-05 1.065e-05 3.148e-05 2.653e-06 2.538e-07 0.0
-76.00000,-32.00000,0.00000,3.00000,0.50000,5.419e-06 1.508e-05 1.789e-05 1.142e-05 3.324e-05 2.67e-06 2.553e-07 0.0
-76.00000,-31.00000,0.00000,3.00000,0.50000,5.609e-06 1.584e-05 1.89e-05 1.227e-05 3.512e-05 2.685e-06 2.568e-07 0.0
-76.00000,-30.00000,0.00000,3.00000,0.50000,5.818e-06 1.672e-05 2.003e-05 1.321e-05 3.713e-05 2.699e-06 2.581e-07 0.0
-76.00000,-29.00000,0.00000,3.00000,0.50000,6.074e-06 1.769e-05 2.133e-05 1.426e-05 3.927e-05 2.712e-06 2.594e-07 0.0
-76.00000,-28.00000,0.00000,3.00000,0.50000,6.332e-06 1.878e-05 2.271e-05 1.543e-05 4.154e-05 2.724e-06 2.607e-07 0.0
-76.00000,-27.00000,0.00000,3.00000,0.50000,6.655e-06 2.001e-05 2.424e-05 1.673e-05 4.396e-05 2.735e-06 2.619e-07 0.0
-76.00000,-26.00000,0.00000,3.00000,0.50000,6.977e-06 2.139e-05 2.602e-05 1.818e-05 4.652e-05 2.744e-06 2.63e-07 0.0
-76.00000,-25.00000,0.00000,3.00000,0.50000,7.337e-06 2.294e-05 2.793e-05 1.978e-05 4.921e-05 2.752e-06 2.64e-07 0.0
-76.00000,-24.00000,0.00000,3.00000,0.50000,7.741e-06 2.47e-05 3.006e-05 2.156e-05 5.205e-05 2.759e-06 2.65e-07 0.0
-76.00000,-23.00000,0.00000,3.00000,0.50000,8.193e-06 2.67e-05 3.246e-05 2.353e-05 5.501e-05 2.765e-06 2.659e-07 0.0
-76.00000,-22.00000,0.00000,3.00000,0.50000,8.699e-06 2.898e-05 3.515e-05 2.571e-05 5.808e-05 2.769e-06 2.667e-07 0.0
-76.00000,-21.00000,0.00000,3.00000,0.50000,9.263e-06 3.157e-05 3.816e-05 2.809e-05 6.126e-05 2.772e-06 2.674e-07 0.0
-76.00000,-20.00000,0.00000,3.00000,0.50000,9.89e-06 3.452e-05 4.153e-05 3.068e-05 6.452e-05 2.774e-06 2.681e-07 0.0
-76.00000,-19.00000,0.00000,3.00000,0.50000,1.058e-05 3.786e-05 4.53e-05 3.348e-05 6.782e-05 2.774e-06 2.686e-07 0.0
-76.00000,-18.00000,0.00000,3.00000,0.50000,1.134e-05 4.164e-05 4.949e-05 3.646e-05 7.113e-05 2.773e-06 2.691e-07 0.0
-76.00000,-17.00000,0.00000,3.00000,0.50000,1.216e-05 4.589e-05 5.412e-05 3.96e-05 7.442e-05 2.771e-06 2.695e-07 0.0
-76.00000,-16.00000,0.00000,3.00000,0.50000,1.304e-05 5.061e-05 5.918e-05 4.282e-05 7.763e-05 2.767e-06 2.699e-07 0.0
-76.00000,-15.00000,0.00000,3.00000,0.50000,1.396e-05 5.579e-05 6.464e-05 4.607e-05 8.07e-05 2.762e-06 2.701e-07 0.0
-76.00000,-14.00000,0.00000,3.00000,0.50000,1.489e-05 6.136e-05 7.042e-05 4.924e-05 8.358e-05 2.756e-06 2.703e-07 0.0
-76.00000,-13.00000,0.00000,3.00000,0.50000,1.581e-05 6.717e-05 7.64e-05 5.221e-05 8.621e-05 2.748e-06 2.703e-07 0.0
-76.00000,-12.00000,0.00000,3.00000,0.50000,1.668e-05 7.298e-05 8.239e-05 5.485e-05 8.853e-05 2.739e-06 2.703e-07 0.0
-76.00000,-11.00000,0.00000,3.00000,0.50000,1.744e-05 7.842e-05 8.815e-05 5.701e-05 9.047e-05 2.729e-06 2.703e-07 0.0
-76.00000,-10.00000,0.00000,3.00000,0.50000,1.806e-05 8.303e-05 9.34e-05 5.859e-05 9.199e-05 2.718e-06 2.701e-07 0.0
-76.00000,-9.00000,0.00000,3.00000,0.50000,1.848e-05 8.631e-05 9.784e-05 5.947e-05 9.304e-05 2.706e-06 2.698e-07 0.0
-76.00000,-8.00000,0.00000,3.00000,0.50000,1.867e-05 8.78e-05 0.0001012 5.96e-05 9.36e-05 2.692e-06 2.695e-07 0.0
-76.00000,-7.00000,0.00000,3.00000,0.50000,1.862e-05 8.729e-05 0.0001032 5.898e-05 9.364e-05 2.677e-06 2.691e-07 0.0
-76.00000,-6.00000,0.00000,3.00000,0.50000,1.832e-05 8.48e-05 0.0001039 5.763e-05 9.316e-05 2.661e-06 2.686e-07 0.0
-76.00000,-5.00000,0.00000,3.00000,0.50000,1.781e-05 8.066e-05 0.0001031 5.566e-05 9.217e-05 2.644e-06 2.68e-07 0.0
-76.00000,-4.00000,0.00000,3.00000,0.50000,1.712e-05 7.538e-05 0.0001009 5.317e-05 9.071e-05 2.626e-06 2.673e-07 0.0
-76.00000,-3.00000,0.00000,3.00000,0.50000,1.629e-05 6.947e-05 9.758e-05 5.03e-05 8.882e-05 2.607e-06 2.666e-07 0.0
-76.00000,-2.00000,0.00000,3.00000,0.50000,1.538e-05 6.341e-05 9.329e-05 4.719e-05 8.654e-05 2.587e-06 2.658e-07 0.0
-76.00000,-1.00000,0.00000,3.00000,0.50000,1.443e-05 5.755e-05 8.829e-05 4.395e-05 8.393e-05 2.566e-06 2.649e-07 0.0
-76.00000,0.00000,0.00000,3.00000,0.50000,1.348e-05 5.208e-05 8.282e-05 4.071e-05 8.106e-05 2.544e-06 2.639e-07 0.0
-76.00000,1.00000,0.00000,3.00000,0.50000,1.255e-05 4.713e-05 7.707e-05 3.754e-05 7.798e-05 2.521e-06 2.629e-07 0.0
-76.00000,2.00000,0.00000,3.00000,0.50000,1.167e-05 4.273e-05 7.132e-05 3.45e-05 7.476e-05 2.497e-06 2.617e-07 0.0
-76.00000,3.00000,0.00000,3.00000,0.50000,1.085e-05 3.884e-05 6.568e-05 3.163e-05 7.145e-05 2.473e-06 2.606e-07 0.0
-76.00000,4.00000,0.00000,3.00000,0.50000,1.008e-05 3.544e-05 6.026e-05 2.897e-05 6.81e-05 2.448e-06 2.593e-07 0.0
-76.00000,5.00000,0.00000,3.00000,0.50000,9.393e-06 3.246e-05 5.519e-05 2.651e-05 6.468e-05 2.422e-06 2.58e-07 0.0
-76.00000,6.00000,0.00000,3.00000,0.50000,8.768e-06 2.983e-05 5.049e-05 2.427e-05 6.137e-05 2.396e-06 2.566e-07 0.0
-76.00000,7.00000,0.00000,3.00000,0.50000,8.206e-06 2.754e-05 4.615e-05 2.223e-05 5.814e-05 2.369e-06 2.551e-07 0.0
-76.00000,8.00000,0.00000,3.00000,0.50000,7.701e-06 2.549e-05 4.224e-05 2.038e-05 5.501e-05 2.341e-06 2.536e-07 0.0
-76.00000,9.00000,0.00000,3.00000,0.50000,7.237e-06 2.37e-05 3.871e-05 1.872e-05 5.199e-05 2.313e-06 2.521e-07 0.0
-76.00000,10.00000,0.00000,3.00000,0.50000,6.82e-06 2.212e-05 3.554e-05 1.722e-05 4.909e-05 2.285e-06 2.504e-07 0.0
-76.00000,11.00000,0.00000,3.00000,0.50000,6.446e-06 2.072e-05 3.27e-05 1.587e-05 4.634e-05 2.256e-06 2.487e-07 0.0
-76.00000,12.00000,0.00000,3.00000,0.50000,6.12e-06 1.948e-05 3.016e-05 1.466e-05 4.372e-05 2.227e-06 2.47e-07 0.0
-75.00000,-37.00000,0.00000,3.00000,0.50000,5.634e-06 1.417e-05 1.59e-05 8.842e-06 2.746e-05 3.147e-06 2.883e-07 0.0
-75.00000,-36.00000,0.00000,3.00000,0.50000,5.785e-06 1.472e-05 1.668e-05 9.429e-06 2.902e-05 3.177e-06 2.907e-07 0.0
-75.00000,-35.00000,0.00000,3.00000,0.50000,5.949e-06 1.534e-05 1.753e-05 1.008e-05 3.08e-05 3.206e-06 2.931e-07 0.0
-75.00000,-34.00000,0.00000,3.00000,0.50000,6.13e-06 1.603e-05 1.848e-05 1.081e-05 3.263e-05 3.234e-06 2.954e-07 0.0
-75.00000,-33.00000,0.00000,3.00000,0.50000,6.343e-06 1.68e-05 1.952e-05 1.163e-05 3.461e-05 3.261e-06 2.976e-07 0.0
-75.00000,-32.00000,0.00000,3.00000,0.50000,6.578e-06 1.767e-05 2.068e-05 1.255e-05 3.676e-05 3.285e-06 2.997e-07 0.0
-75.00000,-31.00000,0.00000,3.00000,0.50000,6.828e-06 1.865e-05 2.198e-05 1.359e-05 3.909e-05 3.309e-06 3.018e-07 0.0
-75.00000,-30.00000,0.00000,3.00000,0.50000,7.111e-06 1.977e-05 2.343e-05 1.476e-05 4.161e-05 3.33e-06 3.038e-07 0.0
-75.00000,-29.00000,0.00000,3.00000,0.50000,7.432e-06 2.106e-05 2.506e-05 1.61e-05 4.434e-05 3.35e-06 3.057e-07 0.0
-75.00000,-28.00000,0.00000,3.00000,0.50000,7.8e-06 2.254e-05 2.691e-05 1.762e-05 4.73e-05 3.368e-06 3.074e-07 0.0
-75.00000,-27.00000,0.00000,3.00000,0.50000,8.223e-06 2.43e-05 2.901e-05 1.935e-05 5.048e-05 3.384e-06 3.091e-07 0.0
-75.00000,-26.00000,0.00000,3.00000,0.50000,8.714e-06 2.634e-05 3.142e-05 2.134e-05 5.392e-05 3.399e-06 3.107e-07 0.0
-75.00000,-25.00000,0.00000,3.00000,0.50000,9.288e-06 2.873e-05 3.418e-05 2.362e-05 5.761e-05 3.411e-06 3.122e-07 0.0
-75.00000,-24.00000,0.00000,3.00000,0.50000,9.961e-06 3.156e-05 3.738e-05 2.624e-05 6.157e-05 3.422e-06 3.136e-07 0.0
-75.00000,-23.00000,0.00000,3.00000,0.50000,1.076e-05 3.495e-05 4.109e-05 2.926e-05 6.579e-05 3.43e-06 3.149e-07 0.0
-75.00000,-22.00000,0.00000,3.00000,0.50000,1.17e-05 3.902e-05 4.544e-05 3.272e-05 7.027e-05 3.437e-06 3.161e-07 0.0
-75.00000,-21.00000,0.00000,3.00000,0.50000,1.284e-05 4.398e-05 5.055e-05 3.67e-05 7.5e-05 3.441e-06 3.171e-07 0.0
-75.00000,-20.00000,0.00000,3.00000,0.50000,1.419e-05 4.999e-05 5.659e-05 4.125e-05 7.995e-05 3.444e-06 3.181e-07 0.0
-75.00000,-19.00000,0.00000,3.00000,0.50000,1.581e-05 5.735e-05 6.376e-05 4.643e-05 8.508e-05 3.444e-06 3.189e-07 0.0
-75.00000,-18.00000,0.00000,3.00000,0.50000,1.776e-05 6.641e-05 7.231e-05 5.226e-05 9.035e-05 3.442e-06 3.196e-07 0.0
-75.00000,-17.00000,0.00000,3.00000,0.50000,2.01e-05 7.763e-05 8.252e-05 5.877e-05 9.568e-05 3.439e-06 3.202e-07 0.0
-75.00000,-16.00000,0.00000,3.00000,0.50000,2.288e-05 9.157e-05 9.469e-05 6.589e-05 0.000101 3.433e-06 3.207e-07 0.0
-75.00000,-15.00000,0.00000,3.00000,0.50000,2.617e-05 0.0001089 0.0001091 7.353e-05 0.0001062 3.426e-06 3.21e-07 0.0
-75.00000,-14.00000,0.00000,3.00000,0.50000,2.997e-05 0.0001306 0.000126 8.144e-05 0.0001112 3.416e-06 3.213e-07 0.0
-75.00000,-13.00000,0.00000,3.00000,0.50000,3.424e-05 0.0001575 0.0001455 8.932e-05 0.0001158 3.404e-06 3.214e-07 0.0
-75.00000,-12.00000,0.00000,3.00000,0.50000,3.882e-05 0.0001903 0.0001672 9.67e-05 0.0001199 3.391e-06 3.214e-07 0.0
-75.00000,-11.00000,0.00000,3.00000,0.50000,4.342e-05 0.0002289 0.0001902 0.0001031 0.0001234 3.375e-06 3.213e-07 0.0
-75.00000,-10.00000,0.00000,3.00000,0.50000,4.756e-05 0.0002706 0.000213 0.0001079 0.0001262 3.358e-06 3.21e-07 0.0
-75.00000,-9.00000,0.00000,3.00000,0.50000,5.068e-05 0.000308 0.0002334 0.0001106 0.0001282 3.339e-06 3.206e-07 0.0
-75.00000,-8.00000,0.00000,3.00000,0.50000,5.222e-05 0.0003295 0.0002491 0.000111 0.0001292 3.318e-06 3.201e-07 0.0
-75.00000,-7.00000,0.00000,3.00000,0.50000,5.188e-05 0.0003256 0.0002583 0.0001091 0.0001293 3.296e-06 3.195e-07 0.0
-75.00000,-6.00000,0.00000,3.00000,0.50000,4.974e-05 0.0002972 0.0002602 0.0001049 0.0001284 3.271e-06 3.188e-07 0.0
-75.00000,-5.00000,0.00000,3.00000,0.50000,4.619e-05 0.0002548 0.0002552 9.908e-05 0.0001266 3.246e-06 3.18e-07 0.0
-75.00000,-4.00000,0.00000,3.00000,0.50000,4.18e-05 0.0002105 0.0002444 9.199e-05 0.0001239 3.218e-06 3.17e-07 0.0
-75.00000,-3.00000,0.00000,3.00000,0.50000,3.711e-05 0.0001711 0.0002292 8.423e-05 0.0001205 3.189e-06 3.159e-07 0.0
-75.00000,-2.00000,0.00000,3.00000,0.50000,3.257e-05 0.000139 0.0002109 7.629e-05 0.0001164 3.159e-06 3.148e-07 0.0
-75.00000,-1.00000,0.00000,3.00000,0.50000,2.842e-05 0.0001139 0.0001908 6.853e-05 0.0001118 3.128e-06 3.135e-07 0.0
-75.00000,0.00000,0.00000,3.00000,0.50000,2.475e-05 9.447e-05 0.0001701 6.121e-05 0.0001069 3.095e-06 3.121e-07 0.0
-75.00000,1.00000,0.00000,3.00000,0.50000,2.161e-05 7.952e-05 0.0001501 5.448e-05 0.0001017 3.061e-06 3.106e-07 0.0
-75.00000,2.00000,0.00000,3.00000,0.50000,1.895e-05 6.792e-05 0.0001315 4.841e-05 9.631e-05 3.026e-06 3.09e-07 0.0
-75.00000,3.00000,0.00000,3.00000,0.50000,1.671e-05 5.883e-05 0.0001146 4.3e-05 9.092e-05 2.99e-06 3.073e-07 0.0
-75.00000,4.00000,0.00000,3.00000,0.50000,1.484e-05 5.162e-05 9.981e-05 3.824e-05 8.558e-05 2.953e-06 3.055e-07 0.0
-75.00000,5.00000,0.00000,3.00000,0.50000,1.328e-05 4.58e-05 8.699e-05 3.407e-05 8.037e-05 2.915e-06 3.036e-07 0.0
-75.00000,6.00000,0.00000,3.00000,0.50000,1.198e-05 4.104e-05 7.603e-05 3.043e-05 7.533e-05 2.876e-06 3.016e-07 0.0
-75.00000,7.00000,0.00000,3.00000,0.50000,1.089e-05 3.707e-05 6.671e-05 2.727e-05 7.05e-05 2.837e-06 2.995e-07 0.0
-75.00000,8.00000,0.00000,3.00000,0.50000,9.973e-06 3.374e-05 5.883e-05 2.452e-05 6.592e-05 2.797e-06 2.974e-07 0.0
-75.00000,9.00000,0.00000,3.00000,0.50000,9.195e-06 3.09e-05 5.217e-05 2.212e-05 6.159e-05 2.756e-06 2.951e-07 0.0
-75.00000,10.00000,0.00000,3.00000,0.50000,8.521e-06 2.843e-05 4.653e-05 2.003e-05 5.753e-05 2.715e-06 2.928e-07 0.0
-75.00000,11.00000,0.00000,3.00000,0.50000,7.929e-06 2.631e-05 4.17e-05 1.821e-05 5.373e-05 2.673e-06 2.905e-07 0.0
-75.00000,12.00000,0.00000,3.00000,0.50000,7.44e-06 2.443e-05 3.762e-05 1.662e-05 5.019e-05 2.632e-06 2.88e-07 0.0
-74.00000,-37.00000,0.00000,3.00000,0.50000,6.551e-06 1.61e-05 1.764e-05 9.351e-06 2.889e-05 3.828e-06 3.338e-07 0.0
-74.00000,-36.00000,0.00000,3.00000,0.50000,6.725e-06 1.672e-05 1.852e-05 9.965e-06 3.059e-05 3.873e-06 3.372e-07 0.0
-74.00000,-35.00000,0.00000,3.00000,0.50000,6.915e-06 1.742e-05 1.953e-05 1.065e-05 3.243e-05 3.917e-06 3.405e-07 0.0
-74.00000,-34.00000,0.00000,3.00000,0.50000,7.137e-06 1.819e-05 2.061e-05 1.142e-05 3.444e-05 3.958e-06 3.437e-07 0.0
-74.00000,-33.00000,0.00000,3.00000,0.50000,7.369e-06 1.908e-05 2.185e-05 1.234e-05 3.664e-05 3.997e-06 3.468e-07 0.0
-74.00000,-32.00000,0.00000,3.00000,0.50000,7.629e-06 2.006e-05 2.32e-05 1.332e-05 3.904e-05 4.034e-06 3.498e-07 0.0
-74.00000,-31.00000,0.00000,3.00000,0.50000,7.948e-06 2.119e-05 2.471e-05 1.444e-05 4.167e-05 4.069e-06 3.527e-07 0.0
-74.00000,-30.00000,0.00000,3.00000,0.50000,8.282e-06 2.248e-05 2.642e-05 1.572e-05 4.454e-05 4.102e-06 3.554e-07 0.0
-74.00000,-29.00000,0.00000,3.00000,0.50000,8.667e-06 2.399e-05 2.836e-05 1.719e-05 4.769e-05 4.131e-06 3.581e-07 0.0
-74.00000,-28.00000,0.00000,3.00000,0.50000,9.127e-06 2.577e-05 3.058e-05 1.888e-05 5.114e-05 4.158e-06 3.606e-07 0.0
-74.00000,-27.00000,0.00000,3.00000,0.50000,9.693e-06 2.787e-05 3.318e-05 2.09e-05 5.492e-05 4.183e-06 3.63e-07 0.0
-74.00000,-26.00000,0.00000,3.00000,0.50000,1.032e-05 3.043e-05 3.615e-05 2.319e-05 5.904e-05 4.205e-06 3.653e-07 0.0
-74.00000,-25.00000,0.00000,3.00000,0.50000,1.107e-05 3.351e-05 3.961e-05 2.587e-05 6.355e-05 4.223e-06 3.674e-07 0.0
-74.00000,-24.00000,0.00000,3.00000,0.50000,1.2e-05 3.728e-05 4.368e-05 2.903e-05 6.854e-05 4.239e-06 3.694e-07 0.0
-74.00000,-23.00000,0.00000,3.00000,0.50000,1.314e-05 4.196e-05 4.852e-05 3.274e-05 7.386e-05 4.252e-06 3.712e-07 0.0
-74.00000,-22.00000,0.00000,3.00000,0.50000,1.458e-05 4.797e-05 5.439e-05 3.715e-05 7.96e-05 4.262e-06 3.728e-07 0.0
-74.00000,-21.00000,0.00000,3.00000,0.50000,1.637e-05 5.55e-05 6.141e-05 4.237e-05 8.578e-05 4.268e-06 3.744e-07 0.0
-74.00000,-20.00000,0.00000,3.00000,0.50000,1.866e-05 6.527e-05 6.999e-05 4.856e-05 9.237e-05 4.272e-06 3.757e-07 0.0
-74.00000,-19.00000,0.00000,3.00000,0.50000,2.165e-05 7.809e-05 8.063e-05 5.59e-05 9.933e-05 4.272e-06 3.769e-07 0.0
-74.00000,-18.00000,0.00000,3.00000,0.50000,2.561e-05 9.52e-05 9.398e-05 6.456e-05 0.0001066 4.27e-06 3.779e-07 0.0
-74.00000,-17.00000,0.00000,3.00000,0.50000,3.094e-05 0.0001184 0.0001109 7.471e-05 0.0001142 4.264e-06 3.788e-07 0.0
-74.00000,-16.00000,0.00000,3.00000,0.50000,3.824e-05 0.0001502 0.0001327 8.643e-05 0.0001218 4.256e-06 3.795e-07 0.0
-74.00000,-15.00000,0.00000,3.00000,0.50000,4.84e-05 0.0001944 0.0001611 9.971e-05 0.0001294 4.244e-06 3.8e-07 0.0
-74.00000,-14.00000,0.00000,3.00000,0.50000,6.274e-05 0.0002566 0.000198 0.0001143 0.0001369 4.229e-06 3.803e-07 0.0
-74.00000,-13.00000,0.00000,3.00000,0.50000,8.313e-05 0.0003451 0.0002462 0.0001297 0.0001439 4.211e-06 3.805e-07 0.0
-74.00000,-12.00000,0.00000,3.00000,0.50000,0.0001121 0.0004725 0.0003079 0.000145 0.0001502 4.191e-06 3.805e-07 0.0
-74.00000,-11.00000,0.00000,3.00000,0.50000,0.0001521 0.0006593 0.0003837 0.0001589 0.0001557 4.167e-06 3.803e-07 0.0
-74.00000,-10.00000,0.00000,3.00000,0.50000,0.000203 0.0009334 0.0004698 0.0001698 0.0001601 4.141e-06 3.799e-07 0.0
-74.00000,-9.00000,0.00000,3.00000,0.50000,0.0002564 0.001294 0.0005555 0.0001762 0.0001632 4.112e-06 3.794e-07 0.0
-74.00000,-8.00000,0.00000,3.00000,0.50000,0.0002902 0.001592 0.0006242 0.0001772 0.0001648 4.081e-06 3.787e-07 0.0
-74.00000,-7.00000,0.00000,3.00000,0.50000,0.000283 0.001549 0.0006617 0.0001727 0.0001649 4.047e-06 3.778e-07 0.0
-74.00000,-6.00000,0.00000,3.00000,0.50000,0.0002398 0.001186 0.0006659 0.0001632 0.0001635 4.011e-06 3.768e-07 0.0
-74.00000,-5.00000,0.00000,3.00000,0.50000,0.0001854 0.0007979 0.0006451 0.0001502 0.0001607 3.972e-06 3.756e-07 0.0
-74.00000,-4.00000,0.00000,3.00000,0.50000,0.0001376 0.0005232 0.0006068 0.0001353 0.0001565 3.931e-06 3.742e-07 0.0
-74.00000,-3.00000,0.00000,3.00000,0.50000,0.0001013 0.0003526 0.0005538 0.0001198 0.0001512 3.889e-06 3.727e-07 0.0
-74.00000,-2.00000,0.00000,3.00000,0.50000,7.54e-05 0.0002488 0.0004882 0.0001048 0.0001449 3.844e-06 3.71e-07 0.0
-74.00000,-1.00000,0.00000,3.00000,0.50000,5.717e-05 0.0001842 0.0004156 9.104e-05 0.000138 3.797e-06 3.692e-07 0.0
-74.00000,0.00000,0.00000,3.00000,0.50000,4.432e-05 0.0001423 0.0003441 7.87e-05 0.0001306 3.749e-06 3.672e-07 0.0
-74.00000,1.00000,0.00000,3.00000,0.50000,3.516e-05 0.0001143 0.0002801 6.8e-05 0.0001229 3.699e-06 3.65e-07 0.0
-74.00000,2.00000,0.00000,3.00000,0.50000,2.854e-05 9.46e-05 0.0002264 5.883e-05 0.0001152 3.648e-06 3.628e-07 0.0
-74.00000,3.00000,0.00000,3.00000,0.50000,2.366e-05 8.028e-05 0.0001833 5.105e-05 0.0001075 3.595e-06 3.604e-07 0.0
-74.00000,4.00000,0.00000,3.00000,0.50000,2e-05 6.943e-05 0.0001494 4.447e-05 0.0001001 3.542e-06 3.578e-07 0.0
-74.00000,5.00000,0.00000,3.00000,0.50000,1.722e-05 6.093e-05 0.0001229 3.892e-05 9.3e-05 3.487e-06 3.552e-07 0.0
-74.00000,6.00000,0.00000,3.00000,0.50000,1.507e-05 5.405e-05 0.0001023 3.425e-05 8.625e-05 3.431e-06 3.524e-07 0.0
-74.00000,7.00000,0.00000,3.00000,0.50000,1.338e-05 4.834e-05 8.624e-05 3.03e-05 7.991e-05 3.374e-06 3.495e-07 0.0
-74.00000,8.00000,0.00000,3.00000,0.50000,1.203e-05 4.354e-05 7.355e-05 2.696e-05 7.398e-05 3.317e-06 3.465e-07 0.0
-74.00000,9.00000,0.00000,3.00000,0.50000,1.094e-05 3.945e-05 6.345e-05 2.412e-05 6.849e-05 3.259e-06 3.434e-07 0.0
-74.00000,10.00000,0.00000,3.00000,0.50000,1.005e-05 3.592e-05 5.535e-05 2.17e-05 6.341e-05 3.201e-06 3.401e-07 0.0
-74.00000,11.00000,0.00000,3.00000,0.50000,9.312e-06 3.286e-05 4.877e-05 1.963e-05 5.873e-05 3.142e-06 3.368e-07 0.0
-74.00000,12.00000,0.00000,3.00000,0.50000,8.692e-06 3.02e-05 4.338e-05 1.784e-05 5.444e-05 3.084e-06 3.334e-07 0.0
-73.00000,-37.00000,0.00000,3.00000,0.50000,7.709e-06 1.825e-05 1.951e-05 9.749e-06 2.997e-05 4.642e-06 3.839e-07 0.0
